,Median Age,Population,Poverty Count,Household Income,Per Capita Income,Median Home Rent,Median Monthly Owner Costs,Name,Zipcode
300,39.1,6514.0,491.0,102300.0,44302.0,965.0,2407.0,ZCTA5 01519,01519
301,42.3,14354.0,426.0,96780.0,41173.0,1043.0,2165.0,ZCTA5 01520,01520
302,43.6,2442.0,190.0,67684.0,32734.0,883.0,1570.0,ZCTA5 01521,01521
303,41.3,3145.0,74.0,93238.0,38120.0,927.0,2206.0,ZCTA5 01522,01522
304,39.2,7680.0,780.0,78283.0,28387.0,1032.0,2108.0,ZCTA5 01523,01523
305,39.3,6940.0,355.0,68899.0,29142.0,579.0,1851.0,ZCTA5 01524,01524
306,32.7,145.0,0.0,44857.0,33626.0,,1194.0,ZCTA5 01525,01525
307,43.0,13264.0,696.0,71832.0,32329.0,949.0,1848.0,ZCTA5 01527,01527
308,38.2,3197.0,304.0,82083.0,29546.0,1119.0,1890.0,ZCTA5 01529,01529
309,40.9,1053.0,67.0,82569.0,30961.0,950.0,1666.0,ZCTA5 01531,01531
310,41.5,14529.0,533.0,108415.0,43878.0,1263.0,2483.0,ZCTA5 01532,01532
311,39.0,5299.0,30.0,85000.0,36653.0,666.0,2088.0,ZCTA5 01534,01534
312,42.1,4706.0,308.0,54439.0,27452.0,810.0,1555.0,ZCTA5 01535,01535
313,40.3,7042.0,559.0,76063.0,37846.0,997.0,1984.0,ZCTA5 01536,01536
314,40.0,2458.0,287.0,72607.0,30326.0,921.0,1672.0,ZCTA5 01537,01537
315,40.3,11148.0,593.0,68986.0,29658.0,797.0,1695.0,ZCTA5 01540,01540
316,43.8,3424.0,162.0,120607.0,42921.0,1112.0,2326.0,ZCTA5 01541,01541
317,45.4,1782.0,84.0,74273.0,31085.0,918.0,1668.0,ZCTA5 01542,01542
318,40.3,8075.0,343.0,86482.0,33229.0,845.0,2095.0,ZCTA5 01543,01543
319,39.2,35575.0,1740.0,92360.0,40098.0,1199.0,2245.0,ZCTA5 01545,01545
320,37.5,16741.0,2828.0,42471.0,21579.0,843.0,1752.0,ZCTA5 01550,01550
321,32.8,4531.0,286.0,81667.0,35305.0,958.0,2452.0,ZCTA5 01560,01560
322,22.7,174.0,0.0,19637.0,15914.0,,,ZCTA5 01561,01561
323,39.1,11733.0,1203.0,60197.0,28983.0,818.0,1666.0,ZCTA5 01562,01562
324,44.2,7839.0,392.0,98872.0,40536.0,1202.0,2204.0,ZCTA5 01564,01564
325,43.2,6617.0,396.0,82750.0,37893.0,1080.0,2227.0,ZCTA5 01566,01566
326,41.2,7431.0,476.0,105208.0,42387.0,962.0,2402.0,ZCTA5 01568,01568
327,40.9,13559.0,723.0,86164.0,35249.0,1046.0,2100.0,ZCTA5 01569,01569
328,41.4,16782.0,2456.0,47885.0,26411.0,840.0,1751.0,ZCTA5 01570,01570
329,37.2,11445.0,837.0,70590.0,28240.0,858.0,1729.0,ZCTA5 01571,01571
330,40.4,18371.0,713.0,100905.0,45929.0,1283.0,2762.0,ZCTA5 01581,01581
331,38.9,7698.0,293.0,72107.0,30780.0,865.0,1949.0,ZCTA5 01583,01583
332,45.7,4646.0,466.0,62667.0,31262.0,1015.0,1773.0,ZCTA5 01585,01585
333,39.2,10350.0,776.0,62649.0,29244.0,957.0,2063.0,ZCTA5 01588,01588
334,41.7,8943.0,302.0,110658.0,42341.0,889.0,2336.0,ZCTA5 01590,01590
335,40.0,23707.0,2597.0,62832.0,31101.0,1068.0,1766.0,ZCTA5 01602,01602
336,36.1,19385.0,3971.0,48183.0,22315.0,833.0,1649.0,ZCTA5 01603,01603
337,35.9,34720.0,5523.0,49797.0,27119.0,969.0,1691.0,ZCTA5 01604,01604
338,32.3,27279.0,7142.0,37705.0,21639.0,840.0,1813.0,ZCTA5 01605,01605
339,39.5,19495.0,1552.0,66912.0,32781.0,947.0,1809.0,ZCTA5 01606,01606
340,34.4,8957.0,1626.0,45152.0,24044.0,925.0,1690.0,ZCTA5 01607,01607
341,27.2,3558.0,1896.0,19418.0,11315.0,648.0,940.0,ZCTA5 01608,01608
342,26.9,21178.0,4433.0,40660.0,23846.0,871.0,2156.0,ZCTA5 01609,01609
343,25.6,23964.0,7918.0,30532.0,14040.0,911.0,1736.0,ZCTA5 01610,01610
344,39.3,2481.0,80.0,67179.0,33179.0,859.0,1485.0,ZCTA5 01611,01611
345,41.3,4856.0,224.0,106708.0,35979.0,2001.0,2295.0,ZCTA5 01612,01612
346,43.6,31435.0,1649.0,86994.0,39361.0,1148.0,2283.0,ZCTA5 01701,01701
347,33.5,38020.0,5709.0,53944.0,29023.0,1096.0,2169.0,ZCTA5 01702,01702
348,38.9,343.0,0.0,132981.0,62059.0,,2076.0,ZCTA5 01718,01718
349,43.7,5048.0,135.0,101502.0,61461.0,934.0,2510.0,ZCTA5 01719,01719
350,41.9,21804.0,535.0,109578.0,53152.0,1190.0,2833.0,ZCTA5 01720,01720
351,44.0,16792.0,809.0,93233.0,45834.0,1170.0,2367.0,ZCTA5 01721,01721
352,43.9,13649.0,538.0,108818.0,48886.0,1632.0,3185.0,ZCTA5 01730,01730
353,17.7,1717.0,85.0,75446.0,22388.0,2001.0,,ZCTA5 01731,01731
354,43.1,4967.0,138.0,146029.0,55369.0,1125.0,3297.0,ZCTA5 01740,01740
355,48.2,4918.0,275.0,160034.0,77585.0,2001.0,3730.0,ZCTA5 01741,01741
356,45.9,18586.0,734.0,135217.0,68920.0,1749.0,3370.0,ZCTA5 01742,01742
357,50.2,305.0,0.0,57250.0,40472.0,,1854.0,ZCTA5 01745,01745
358,42.4,13811.0,523.0,110323.0,46206.0,897.0,2510.0,ZCTA5 01746,01746
359,41.5,5928.0,116.0,89408.0,38747.0,950.0,2134.0,ZCTA5 01747,01747
360,39.5,15271.0,321.0,129578.0,56899.0,1272.0,2833.0,ZCTA5 01748,01748
361,42.8,19263.0,1254.0,71971.0,35713.0,1090.0,2106.0,ZCTA5 01749,01749
362,39.5,38842.0,2785.0,70304.0,35335.0,1097.0,2109.0,ZCTA5 01752,01752
363,41.7,10211.0,797.0,77622.0,39447.0,1020.0,2270.0,ZCTA5 01754,01754
364,43.0,5851.0,95.0,105389.0,41740.0,795.0,2145.0,ZCTA5 01756,01756
365,38.2,28252.0,2914.0,66547.0,32180.0,1085.0,2085.0,ZCTA5 01757,01757
366,41.6,33353.0,1433.0,95328.0,50239.0,1222.0,2467.0,ZCTA5 01760,01760
367,45.5,4169.0,112.0,153444.0,73420.0,1781.0,3852.0,ZCTA5 01770,01770
368,42.1,9502.0,295.0,150129.0,63375.0,1380.0,2936.0,ZCTA5 01772,01772
369,48.5,4836.0,142.0,149539.0,75535.0,1870.0,3191.0,ZCTA5 01773,01773
370,42.2,6737.0,184.0,115714.0,47880.0,1468.0,2889.0,ZCTA5 01775,01775
371,42.9,17922.0,266.0,170924.0,72744.0,631.0,3472.0,ZCTA5 01776,01776
372,46.7,13280.0,486.0,130022.0,68811.0,603.0,3162.0,ZCTA5 01778,01778
373,39.7,38961.0,2407.0,75138.0,35354.0,1284.0,2250.0,ZCTA5 01801,01801
374,41.8,24700.0,1102.0,94272.0,41119.0,1610.0,2436.0,ZCTA5 01803,01803
375,42.7,33746.0,1404.0,112681.0,52275.0,1183.0,2810.0,ZCTA5 01810,01810
376,40.4,30591.0,1926.0,87996.0,35975.0,1246.0,2089.0,ZCTA5 01821,01821
377,43.4,24673.0,747.0,104538.0,44267.0,1139.0,2293.0,ZCTA5 01824,01824
378,40.3,29968.0,1288.0,78169.0,32690.0,1154.0,1897.0,ZCTA5 01826,01826
379,44.2,3255.0,40.0,119022.0,48133.0,882.0,2679.0,ZCTA5 01827,01827
380,39.0,25687.0,3609.0,55255.0,29567.0,1004.0,1907.0,ZCTA5 01830,01830
381,38.5,22121.0,2412.0,57833.0,29014.0,922.0,1824.0,ZCTA5 01832,01832
382,42.4,8295.0,191.0,107775.0,43297.0,1210.0,2533.0,ZCTA5 01833,01833
383,46.1,6675.0,146.0,97463.0,40222.0,1056.0,2121.0,ZCTA5 01834,01834
384,37.1,13527.0,1153.0,72228.0,31429.0,1089.0,2023.0,ZCTA5 01835,01835
385,36.8,4547.0,1798.0,18261.0,14758.0,682.0,1563.0,ZCTA5 01840,01840
386,29.6,47676.0,14334.0,31214.0,15117.0,1000.0,1915.0,ZCTA5 01841,01841
387,32.6,24597.0,6018.0,42891.0,21024.0,1023.0,1732.0,ZCTA5 01843,01843
388,39.9,47690.0,4022.0,67556.0,30520.0,958.0,1963.0,ZCTA5 01844,01844
389,41.0,28677.0,1499.0,96002.0,46788.0,1310.0,2738.0,ZCTA5 01845,01845
390,32.0,15496.0,3095.0,51538.0,22503.0,975.0,1839.0,ZCTA5 01850,01850
391,33.5,29791.0,4903.0,51630.0,22714.0,1008.0,1980.0,ZCTA5 01851,01851
392,35.6,33106.0,5632.0,48951.0,26878.0,982.0,1778.0,ZCTA5 01852,01852
393,29.6,29073.0,6040.0,42947.0,19646.0,932.0,1855.0,ZCTA5 01854,01854
394,43.5,6440.0,184.0,79423.0,36605.0,1133.0,2289.0,ZCTA5 01860,01860
395,39.0,10992.0,607.0,85497.0,30074.0,1220.0,2135.0,ZCTA5 01862,01862
396,40.5,9526.0,714.0,81160.0,37573.0,1111.0,2174.0,ZCTA5 01863,01863
397,42.4,15076.0,721.0,110852.0,45031.0,1451.0,2601.0,ZCTA5 01864,01864
398,41.8,24524.0,417.0,105524.0,47036.0,1242.0,2623.0,ZCTA5 01867,01867
399,43.4,28778.0,890.0,90897.0,39980.0,1444.0,2265.0,ZCTA5 01876,01876
400,42.1,11675.0,691.0,90987.0,40920.0,1062.0,2045.0,ZCTA5 01879,01879
401,42.1,25116.0,975.0,84556.0,40379.0,1152.0,2329.0,ZCTA5 01880,01880
402,42.4,22458.0,411.0,124464.0,49341.0,1363.0,2595.0,ZCTA5 01886,01886
403,41.7,22656.0,530.0,99508.0,37424.0,1611.0,2244.0,ZCTA5 01887,01887
404,42.5,21621.0,719.0,131000.0,64385.0,1432.0,3274.0,ZCTA5 01890,01890
405,42.8,2023.0,569.0,23467.0,20625.0,551.0,1828.0,ZCTA5 01901,01901
406,32.0,44827.0,10625.0,37275.0,20391.0,955.0,1940.0,ZCTA5 01902,01902
407,40.6,18803.0,1040.0,80903.0,33409.0,1108.0,2042.0,ZCTA5 01904,01904
408,32.4,25090.0,6680.0,42490.0,19934.0,1008.0,2048.0,ZCTA5 01905,01905
409,44.9,27051.0,1341.0,76339.0,34350.0,1099.0,2121.0,ZCTA5 01906,01906
410,44.0,14086.0,660.0,92399.0,48336.0,1241.0,2643.0,ZCTA5 01907,01907
411,49.7,3432.0,99.0,66964.0,45464.0,1191.0,2572.0,ZCTA5 01908,01908
412,41.3,16429.0,892.0,78486.0,38659.0,973.0,2219.0,ZCTA5 01913,01913
413,39.8,40026.0,3185.0,70563.0,37554.0,1082.0,2258.0,ZCTA5 01915,01915
414,45.6,8040.0,70.0,125833.0,58734.0,798.0,3035.0,ZCTA5 01921,01921
415,44.4,3025.0,66.0,109301.0,40983.0,1024.0,2584.0,ZCTA5 01922,01922
416,43.0,26810.0,1377.0,79478.0,38281.0,1288.0,2301.0,ZCTA5 01923,01923
417,45.4,3546.0,124.0,74211.0,42259.0,1141.0,2729.0,ZCTA5 01929,01929
418,47.1,29043.0,2931.0,61449.0,35928.0,967.0,2125.0,ZCTA5 01930,01930
419,72.1,89.0,44.0,,29602.0,,,ZCTA5 01937,01937
420,48.1,13354.0,674.0,77087.0,43021.0,997.0,2343.0,ZCTA5 01938,01938
421,44.4,12299.0,260.0,106239.0,46227.0,1230.0,2910.0,ZCTA5 01940,01940
422,48.3,5185.0,301.0,115650.0,70075.0,1355.0,2971.0,ZCTA5 01944,01944
423,44.7,19958.0,1074.0,98399.0,58082.0,1186.0,2765.0,ZCTA5 01945,01945
424,41.1,9131.0,283.0,104245.0,39115.0,1650.0,2662.0,ZCTA5 01949,01949
425,46.3,17569.0,1446.0,78638.0,46124.0,1106.0,2391.0,ZCTA5 01950,01950
426,49.2,3707.0,266.0,81106.0,42632.0,1212.0,2473.0,ZCTA5 01951,01951
427,46.2,8396.0,668.0,72131.0,35656.0,1026.0,2027.0,ZCTA5 01952,01952
428,44.3,51319.0,3181.0,64430.0,34255.0,1237.0,2013.0,ZCTA5 01960,01960
429,52.1,7040.0,307.0,66402.0,41762.0,971.0,2139.0,ZCTA5 01966,01966
430,45.1,5914.0,589.0,83237.0,38324.0,1301.0,2615.0,ZCTA5 01969,01969
431,36.9,41747.0,6229.0,55698.0,31407.0,1062.0,2071.0,ZCTA5 01970,01970
432,40.0,7995.0,188.0,105865.0,44500.0,1104.0,2755.0,ZCTA5 01982,01982
433,45.4,6211.0,374.0,111696.0,56488.0,856.0,2674.0,ZCTA5 01983,01983
434,24.9,4964.0,134.0,127606.0,46255.0,848.0,2834.0,ZCTA5 01984,01984
435,43.0,4305.0,259.0,111652.0,53144.0,1363.0,2608.0,ZCTA5 01985,01985
436,40.8,16438.0,379.0,80179.0,36165.0,1249.0,2002.0,ZCTA5 02019,02019
437,42.8,21781.0,1265.0,89900.0,46086.0,1367.0,2412.0,ZCTA5 02021,02021
438,42.0,7935.0,350.0,117829.0,61267.0,1146.0,3137.0,ZCTA5 02025,02025
439,43.0,24906.0,1029.0,84704.0,43063.0,1486.0,2369.0,ZCTA5 02026,02026
440,44.3,5677.0,18.0,187829.0,89476.0,1369.0,3998.0,ZCTA5 02030,02030
441,42.9,3884.0,128.0,77955.0,39531.0,1174.0,2296.0,ZCTA5 02032,02032
442,41.2,16990.0,683.0,91601.0,42801.0,1244.0,2246.0,ZCTA5 02035,02035
443,37.8,32064.0,1330.0,99194.0,41946.0,1109.0,2372.0,ZCTA5 02038,02038
444,43.8,22330.0,586.0,106854.0,60770.0,1819.0,3079.0,ZCTA5 02043,02043
445,49.0,10319.0,608.0,75551.0,41064.0,1364.0,2141.0,ZCTA5 02045,02045
446,89.3,111.0,0.0,,14649.0,,,ZCTA5 02047,02047
447,37.4,23293.0,936.0,93539.0,42207.0,1066.0,2308.0,ZCTA5 02048,02048
448,43.5,25647.0,1072.0,91764.0,43165.0,1282.0,2317.0,ZCTA5 02050,02050
449,43.4,12136.0,516.0,133931.0,62076.0,980.0,2947.0,ZCTA5 02052,02052
450,42.1,12866.0,395.0,106132.0,43335.0,760.0,2437.0,ZCTA5 02053,02053
451,41.5,7950.0,490.0,91341.0,39651.0,1233.0,2307.0,ZCTA5 02054,02054
452,42.5,11274.0,505.0,134104.0,43630.0,921.0,2662.0,ZCTA5 02056,02056
453,44.3,10560.0,273.0,113944.0,48205.0,1356.0,3078.0,ZCTA5 02061,02061
454,41.2,28698.0,2226.0,75957.0,37213.0,1204.0,2206.0,ZCTA5 02062,02062
455,45.4,17730.0,485.0,100833.0,49657.0,913.0,2706.0,ZCTA5 02066,02066
456,43.2,17591.0,575.0,125313.0,53259.0,1714.0,2886.0,ZCTA5 02067,02067
457,40.3,1770.0,0.0,97813.0,25115.0,,2922.0,ZCTA5 02071,02071
458,43.1,27522.0,2058.0,74262.0,33094.0,1122.0,2043.0,ZCTA5 02072,02072
459,42.9,19006.0,712.0,93416.0,44982.0,1260.0,2534.0,ZCTA5 02081,02081
460,45.0,14714.0,325.0,128984.0,62949.0,1286.0,3022.0,ZCTA5 02090,02090
461,44.2,11058.0,575.0,100574.0,45019.0,960.0,2488.0,ZCTA5 02093,02093
462,34.6,4062.0,314.0,96921.0,83723.0,1815.0,3839.0,ZCTA5 02108,02108
463,33.9,4241.0,411.0,119196.0,90256.0,2001.0,3228.0,ZCTA5 02109,02109
464,50.9,1752.0,268.0,111250.0,136352.0,2001.0,3623.0,ZCTA5 02110,02110
465,34.3,7771.0,2092.0,43551.0,51511.0,1265.0,3609.0,ZCTA5 02111,02111
466,28.6,6843.0,1010.0,66636.0,54464.0,1544.0,2062.0,ZCTA5 02113,02113
467,31.2,11994.0,1681.0,80500.0,67701.0,1878.0,2604.0,ZCTA5 02114,02114
468,21.8,28928.0,7107.0,27134.0,22112.0,1362.0,2867.0,ZCTA5 02115,02115
469,33.0,21793.0,2763.0,87653.0,80314.0,1580.0,3296.0,ZCTA5 02116,02116
470,33.6,27873.0,6989.0,54152.0,45343.0,1044.0,2731.0,ZCTA5 02118,02118
471,33.3,24767.0,8153.0,27180.0,19183.0,814.0,1897.0,ZCTA5 02119,02119
472,23.4,14221.0,5346.0,35077.0,17704.0,1183.0,1941.0,ZCTA5 02120,02120
473,30.2,27093.0,8714.0,28238.0,17224.0,809.0,2322.0,ZCTA5 02121,02121
474,32.9,24546.0,5207.0,50192.0,23904.0,1259.0,2074.0,ZCTA5 02122,02122
475,34.6,51382.0,10442.0,48841.0,22891.0,1140.0,2237.0,ZCTA5 02124,02124
476,30.2,34172.0,9664.0,45130.0,23350.0,1216.0,2032.0,ZCTA5 02125,02125
477,37.7,27984.0,5290.0,45238.0,20804.0,1167.0,2052.0,ZCTA5 02126,02126
478,30.8,33825.0,6071.0,68724.0,44737.0,1195.0,2213.0,ZCTA5 02127,02127
479,34.0,43575.0,7316.0,48704.0,23468.0,1108.0,2132.0,ZCTA5 02128,02128
480,34.6,17454.0,3287.0,86346.0,57847.0,1056.0,2693.0,ZCTA5 02129,02129
481,33.6,37541.0,6435.0,75730.0,44110.0,1384.0,2321.0,ZCTA5 02130,02130
482,38.0,30960.0,4131.0,66735.0,30984.0,1234.0,2179.0,ZCTA5 02131,02131
483,42.9,27628.0,1169.0,83360.0,44546.0,1326.0,2238.0,ZCTA5 02132,02132
484,26.8,19009.0,6016.0,37820.0,24946.0,1413.0,2280.0,ZCTA5 02134,02134
485,29.2,36932.0,8123.0,48687.0,31475.0,1471.0,2048.0,ZCTA5 02135,02135
486,36.2,29271.0,3008.0,58890.0,27408.0,1036.0,1929.0,ZCTA5 02136,02136
487,29.0,35554.0,3234.0,75446.0,52592.0,1706.0,2745.0,ZCTA5 02138,02138
488,30.3,36015.0,5063.0,71745.0,42235.0,1615.0,2315.0,ZCTA5 02139,02139
489,35.3,18164.0,2283.0,71908.0,50856.0,1370.0,2428.0,ZCTA5 02140,02140
490,31.7,13126.0,2338.0,64326.0,39241.0,1396.0,2189.0,ZCTA5 02141,02141
491,29.3,2838.0,519.0,100114.0,67525.0,2001.0,4001.0,ZCTA5 02142,02142
492,31.9,26056.0,3536.0,68440.0,36705.0,1416.0,2323.0,ZCTA5 02143,02143
493,30.7,23854.0,3435.0,78380.0,40831.0,1616.0,2601.0,ZCTA5 02144,02144
494,33.0,24659.0,4031.0,55487.0,29355.0,1262.0,2182.0,ZCTA5 02145,02145
495,35.7,59819.0,9528.0,53798.0,26648.0,1211.0,2049.0,ZCTA5 02148,02148
496,35.7,42076.0,5532.0,49368.0,23401.0,1181.0,2180.0,ZCTA5 02149,02149
497,31.0,36222.0,8468.0,47291.0,20617.0,1132.0,2081.0,ZCTA5 02150,02150
498,37.9,52534.0,8058.0,51863.0,26092.0,1192.0,2154.0,ZCTA5 02151,02151
499,43.4,17763.0,1629.0,64548.0,37720.0,1244.0,2250.0,ZCTA5 02152,02152
500,35.0,58832.0,5305.0,73567.0,34309.0,1435.0,2327.0,ZCTA5 02155,02155
501,25.7,2100.0,296.0,43989.0,22511.0,1934.0,,ZCTA5 02163,02163
502,38.1,55064.0,5805.0,58669.0,32613.0,1191.0,2096.0,ZCTA5 02169,02169
503,39.3,19796.0,2080.0,66917.0,31165.0,1162.0,2294.0,ZCTA5 02170,02170
504,39.2,17735.0,1741.0,64812.0,36933.0,1303.0,2273.0,ZCTA5 02171,02171
505,41.3,27239.0,1110.0,85704.0,42361.0,1108.0,2369.0,ZCTA5 02176,02176
506,44.6,21498.0,927.0,76127.0,38561.0,1259.0,2313.0,ZCTA5 02180,02180
507,40.7,36051.0,1805.0,81844.0,36351.0,1280.0,2228.0,ZCTA5 02184,02184
508,38.5,27094.0,1243.0,111071.0,46166.0,1176.0,2749.0,ZCTA5 02186,02186
509,41.8,14655.0,1131.0,68366.0,35954.0,1099.0,1957.0,ZCTA5 02188,02188
510,42.5,14609.0,1731.0,60059.0,31185.0,984.0,1968.0,ZCTA5 02189,02189
511,41.2,16733.0,728.0,77329.0,37124.0,1168.0,2149.0,ZCTA5 02190,02190
512,46.0,8369.0,486.0,65365.0,34652.0,1245.0,1883.0,ZCTA5 02191,02191
513,46.8,1273.0,65.0,109716.0,141896.0,2001.0,,ZCTA5 02199,02199
514,,0.0,0.0,,,,,ZCTA5 02203,02203
515,37.0,1894.0,74.0,110333.0,94308.0,2001.0,3272.0,ZCTA5 02210,02210
516,21.6,24213.0,4681.0,35659.0,20651.0,1587.0,2095.0,ZCTA5 02215,02215
517,35.5,58982.0,11542.0,44144.0,21477.0,1031.0,1907.0,ZCTA5 02301,02301
518,35.7,34929.0,5017.0,61060.0,22728.0,1077.0,1913.0,ZCTA5 02302,02302
519,45.3,4400.0,50.0,73194.0,33005.0,1132.0,1997.0,ZCTA5 02322,02322
520,36.2,26573.0,1523.0,87015.0,32991.0,1145.0,2157.0,ZCTA5 02324,02324
521,43.3,11493.0,718.0,72161.0,30918.0,1511.0,2036.0,ZCTA5 02330,02330
522,45.5,15126.0,431.0,118272.0,54596.0,1004.0,3075.0,ZCTA5 02332,02332
523,42.9,13894.0,456.0,85912.0,35360.0,972.0,2138.0,ZCTA5 02333,02333
524,44.4,7546.0,330.0,67760.0,33177.0,1242.0,2191.0,ZCTA5 02338,02338
525,40.7,14027.0,493.0,99250.0,41219.0,1054.0,2531.0,ZCTA5 02339,02339
526,41.3,10250.0,322.0,92560.0,33337.0,1077.0,1966.0,ZCTA5 02341,02341
527,44.9,10667.0,811.0,62292.0,33682.0,1268.0,1981.0,ZCTA5 02343,02343
528,41.2,23247.0,1781.0,77607.0,31719.0,1060.0,2050.0,ZCTA5 02346,02346
529,43.0,10798.0,586.0,87900.0,35711.0,1033.0,2016.0,ZCTA5 02347,02347
530,38.7,16009.0,551.0,78395.0,34567.0,1132.0,2174.0,ZCTA5 02351,02351
531,38.8,12625.0,245.0,100429.0,40982.0,1151.0,2381.0,ZCTA5 02356,02356
532,19.9,959.0,20.0,,5055.0,,,ZCTA5 02357,02357
533,40.4,17916.0,686.0,86887.0,36916.0,1336.0,2311.0,ZCTA5 02359,02359
534,42.7,56816.0,3668.0,76565.0,35456.0,1236.0,2189.0,ZCTA5 02360,02360
535,42.8,12673.0,601.0,82661.0,37330.0,1163.0,2374.0,ZCTA5 02364,02364
536,35.0,149.0,0.0,,2396.0,,,ZCTA5 02366,02366
537,44.9,2834.0,111.0,93563.0,38629.0,644.0,2187.0,ZCTA5 02367,02367
538,40.6,32952.0,3517.0,62152.0,28092.0,1228.0,1988.0,ZCTA5 02368,02368
539,40.3,17546.0,984.0,66329.0,30051.0,1075.0,2131.0,ZCTA5 02370,02370
540,40.3,9833.0,405.0,86689.0,38628.0,1162.0,2239.0,ZCTA5 02375,02375
541,42.4,6928.0,262.0,80347.0,32725.0,943.0,2168.0,ZCTA5 02379,02379
542,39.1,14567.0,1127.0,72462.0,32541.0,979.0,2007.0,ZCTA5 02382,02382
543,46.8,14073.0,519.0,147924.0,69777.0,1798.0,3366.0,ZCTA5 02420,02420
544,44.8,17813.0,709.0,136250.0,70103.0,1733.0,3533.0,ZCTA5 02421,02421
545,35.5,20844.0,2177.0,102087.0,68108.0,1874.0,3148.0,ZCTA5 02445,02445
546,33.5,28924.0,4177.0,78814.0,60512.0,1763.0,2944.0,ZCTA5 02446,02446
547,39.5,17299.0,1122.0,81334.0,45644.0,1595.0,2387.0,ZCTA5 02451,02451
548,30.2,15025.0,1086.0,78349.0,31988.0,1550.0,2088.0,ZCTA5 02452,02452
549,32.1,28997.0,3271.0,67382.0,34152.0,1205.0,2275.0,ZCTA5 02453,02453
550,20.4,1343.0,0.0,,5860.0,,,ZCTA5 02457,02457
551,40.6,11602.0,759.0,95216.0,59071.0,1588.0,2945.0,ZCTA5 02458,02458
552,43.3,18339.0,791.0,133801.0,71128.0,1650.0,3720.0,ZCTA5 02459,02459
553,41.2,9046.0,596.0,102276.0,61686.0,1492.0,2824.0,ZCTA5 02460,02460
554,43.4,6808.0,482.0,122283.0,61088.0,1847.0,3186.0,ZCTA5 02461,02461
555,53.4,1412.0,57.0,83438.0,74279.0,1101.0,2976.0,ZCTA5 02462,02462
556,39.3,2947.0,294.0,81771.0,51744.0,1529.0,2654.0,ZCTA5 02464,02464
557,43.1,11673.0,492.0,139763.0,75857.0,1639.0,3226.0,ZCTA5 02465,02465
558,34.7,9105.0,321.0,105893.0,47551.0,1666.0,3109.0,ZCTA5 02466,02466
559,23.4,23092.0,928.0,115493.0,55288.0,1884.0,3170.0,ZCTA5 02467,02467
560,50.4,5267.0,106.0,201731.0,86528.0,2001.0,3723.0,ZCTA5 02468,02468
561,38.4,32622.0,1963.0,87775.0,44700.0,1468.0,2368.0,ZCTA5 02472,02472
562,40.2,26646.0,1177.0,87225.0,48199.0,1408.0,2646.0,ZCTA5 02474,02474
563,43.7,16662.0,489.0,95305.0,51709.0,1253.0,2533.0,ZCTA5 02476,02476
564,40.4,24864.0,1380.0,110633.0,56884.0,1637.0,3152.0,ZCTA5 02478,02478
565,37.1,16215.0,443.0,180607.0,83035.0,1839.0,4001.0,ZCTA5 02481,02481
566,41.4,10946.0,290.0,135089.0,63889.0,1441.0,3716.0,ZCTA5 02482,02482
567,42.9,20131.0,620.0,137839.0,66190.0,920.0,3358.0,ZCTA5 02492,02492
568,44.2,11538.0,258.0,192563.0,105217.0,1292.0,4001.0,ZCTA5 02493,02493
569,43.4,9109.0,358.0,104543.0,56326.0,1728.0,3044.0,ZCTA5 02494,02494
570,44.3,11455.0,1474.0,59250.0,33808.0,891.0,1781.0,ZCTA5 02532,02532
571,53.3,1247.0,56.0,96053.0,36703.0,,2023.0,ZCTA5 02534,02534
572,45.1,1283.0,119.0,67500.0,42716.0,1132.0,2484.0,ZCTA5 02535,02535
573,48.3,19470.0,1319.0,61063.0,33741.0,1234.0,1732.0,ZCTA5 02536,02536
574,42.6,6288.0,401.0,79180.0,32964.0,1570.0,2256.0,ZCTA5 02537,02537
575,35.6,3245.0,483.0,48402.0,24790.0,1219.0,1854.0,ZCTA5 02538,02538
576,49.5,4135.0,302.0,66711.0,38588.0,1425.0,2359.0,ZCTA5 02539,02539
577,56.5,8554.0,704.0,59858.0,49489.0,951.0,1927.0,ZCTA5 02540,02540
578,22.9,1155.0,33.0,45107.0,16979.0,1125.0,,ZCTA5 02542,02542
579,49.7,736.0,63.0,66250.0,50348.0,1393.0,2410.0,ZCTA5 02543,02543
580,29.3,210.0,0.0,53125.0,33253.0,,3055.0,ZCTA5 02553,02553
581,39.9,9843.0,1015.0,85835.0,47658.0,1564.0,3032.0,ZCTA5 02554,02554
582,59.2,2852.0,248.0,77661.0,46442.0,1395.0,1995.0,ZCTA5 02556,02556
583,44.7,4563.0,350.0,69844.0,30190.0,1142.0,2658.0,ZCTA5 02557,02557
584,49.0,1489.0,235.0,49121.0,31100.0,967.0,1648.0,ZCTA5 02558,02558
585,53.6,4056.0,409.0,59489.0,36281.0,877.0,2046.0,ZCTA5 02559,02559
586,52.6,468.0,154.0,73750.0,32293.0,,1995.0,ZCTA5 02561,02561
587,45.9,3371.0,400.0,62778.0,33670.0,1354.0,1873.0,ZCTA5 02562,02562
588,47.5,9616.0,457.0,79578.0,38405.0,1154.0,2069.0,ZCTA5 02563,02563
589,41.5,381.0,33.0,59412.0,38888.0,,2397.0,ZCTA5 02564,02564
590,41.4,3995.0,642.0,48935.0,30955.0,1194.0,2790.0,ZCTA5 02568,02568
591,46.7,10497.0,1175.0,56250.0,30679.0,1032.0,1864.0,ZCTA5 02571,02571
